,text,sentiment
141, ❺⓿⓿   일도 엄마랑 산책비가오나 눈이오나 산책 있다가 엉아 누나들이랑 축하축하 하쟈신건우그램 건우찡육아일기 육아맘육아스타그램 꼬누의하루 모닝산책   일된건우 축하해 ❺⓿⓿   일도 엄마랑 시간 전  ❺⓿⓿   일도 엄마랑 산책비가오나 눈이오나 산책 있다가 엉아 누나들이랑 축하축하 하쟈신건우그램 건우찡육아일기 육아맘육아스타그램 꼬누의하루 모닝산책   일된건우 축하해 ,joy
142, Hair                 이미 이미  미니멀룩 래쉬가드 헤어스타일   Hair        일 전   Hair                 이미 이미 미니멀룩 래쉬가드 헤어스타일   ,surprise
143,나는 결이라는 단어를 좋아한다  꿈결같은 순간 당신의 숨결 초록빛 머금은 나무의 결 그리고 빛에 반짝이는 물결  사람에게도 결이 있다 표현할 수 없는 그 사람만의 결  그 결이 아름다운 사람이 좋다,love
144, 글씨연습이산글씨학교 일반과정단어연상법  강과제부분을 많이 해야 하는데너무 어려와이산글씨학교 월요동인 입문반일반과정단어연상법 강어렵다잘쓰고싶다오늘도붓글씨캘리그라피calligraphy 일 캘리 글씨연습이산글씨학교 일반과정  분 전  글씨연습 이산글씨학교 일반과정단어연상법  강과제부분을 많이 해야 하는데너무 어려와이산글씨학교월요동인입문반 일반과정 단어연상법 강 어렵다 잘쓰고싶다 오늘도 붓글씨 캘리그라피 calligraphy  일 캘리 ,sadness
145,우리가 제일 잘 하는  방긋 웃기 엄마랑 걷다 지인을 마주치면 목소리 웃음소리 웃는 모습 그리고 건강한 몸으로 걷는 뒷모습까지 닮았다며 밝게 이야기를 전하고 지나간다 요가를 하면서 엄마와 닮은 모습을 발견한 만큼 그만큼 다른 면도 보게 된다 그래서일까 더 섬세하게 들여다보게 되는 것이 요가 수련에게 참 고마운 일이다 소중해,love
146,안되는걸 알지만 붙잡았어요 후회할것만 같아서 그랬어요 당신 마음속에 아주 조금이라도 내가 남아있을거라고 믿고 싶었거든요 그래서 죽을힘을 다해서 소리쳤어요 나 좀 봐달라고 내 손 좀 잡아달라고 이기적일지 모르지만 살고싶었어요 당신이 없는 나는 하루하루를 후회라는 감옥에 갇혀서 고통속에 아등바등 몸부림치면서 당신을 생각하며 버티고 있거든요 안되는걸 알지만 다시한번 당신의 미소를 보고 싶었어요 미안해요 안되는걸 알면서 이러는건 아직도 내 심장이 당신을 잊지 못해서 그래요 당신을 아직도 정말 많이 사랑하거든요 내 심장이 지쳐서 멈출때가지만 사랑할게요,sadness
147, 모아나 세상에 나오기 전 날다음날 태어날 줄은 상상도 못하고모아나 언제나올래하면서 가족과 함께 걷던 월 일 일요일 아침품고 있던 느낌이 그립다는 말 알 것 같아요뽈록 나왔던 배랑 태동이 벌써 그리워요 그래도 앞으로 품었을 때 보다 더 좋은 것만 보여주고 싶어요 이게설마 엄마마음 저한테 이런게 생길 줄이야   아직도 신기할 따름입니다근데 놀라운 사실은 출산중에 찐   키로 중에 아기 몸무게   kg만 빠진건 무엇이죠일단 엄마가 되니까 피드에 글쓰는것도 참 주저리 주저리 길어지네요  행복한 하루보내세요 쥐띠맘 모아나맘 도치맘 초보엄마 출산 모성애 엄마엄마와딸  잘해보자 모아나 세상에 나오기 전 날 일 전    모아나 세상에 나오기 전 날다음날 태어날 줄은 상상도 못하고모아나 언제나올래하면서 가족과 함께 걷던 월 일 일요일 아침품고 있던 느낌이 그립다는 말 알 것 같아요뽈록 나왔던 배랑 태동이 벌써 그리워요 그래도 앞으로 품었을 때 보다 더 좋은 것만 보여주고 싶어요 이게설마 엄마마음  저한테 이런게 생길 줄이야   아직도 신기할 따름입니다근데 놀라운 사실은 출산중에 찐   키로 중에 아기 몸무게   kg만 빠진건 무엇이죠일단 엄마가 되니까 피드에 글쓰는것도 참 주저리 주저리 길어지네요  행복한 하루보내세요 쥐띠맘 모아나맘 도치맘 초보엄마 출산 모성애 엄마 엄마와딸 잘해보자 ,love
148, 개월렌탈료면제 코웨이 냉온정수기 제휴카드가능영업하는 고블린 사료값벌기 힘들다 HP             NP      고십장 일 전   개월렌탈료면제 코웨이 냉온정수기 제휴카드가능영업하는 고블린 사료값벌기 힘들다  HP             NP     ,sadness
149,현대음악은 어렵다 그런데 빠질 수도 있다채승기현대음악은 어렵다 결코 콘서트 홀에서 즐기기 쉽지않다 그것을 즐기는 사람은 작곡가 자신이나 그 가족들그것도 전공했거나 음악에 지식이 있는 가족에 한해서이나 몇 몇 음악계 지인들 말고는 채승기의톡클래식하루 전  현대음악은 어렵다 그런데 빠질 수도 있다채승기현대음악은 어렵다 결코 콘서트 홀에서 즐기기 쉽지않다 그것을 즐기는 사람은 작곡가 자신이나 그 가족들그것도 전공했거나 음악에 지식이 있는 가족에 한해서이나 몇 몇 음악계 지인들 말고는 ,sadness
150,  월  일 새벽운동   일차 목표가 있고 없고의 차이는 정말 크다 목표가 있기에 내가 변화되고 나아갈 수 있다 내가 나아가려면 체력이 뒷받침 되어줘야 한다 그래서 오늘도 나의 건강 습관 만들기 START 건강이 새로운 부이다 나의 하루 미션 자가 진단하기 주니 재활치료 가는날 겸둥이들 물 챙겨주기 빼독 강의듣기 서울 마라톤 러닝하기 일차 수분보충 많이 하기 항상 행복하기항상 감사하기 일상 화요일 일상 나,joy
151, 한마음정육식당 부산서면점 오늘도 활짝 열었습니당 일찍부터 찾아와주시는 고객님들덕에 오늘하루도 화이팅 안먹어본 사람은있어도 한번 먹어본 사람은 없다는 그맛  코로나도 울고갈 서면 등고깃집,joy
152,오랜만에 동생이랑 즐거운시간 어머 맛집 사당맛집 곱창 힘들다 담날 해장 김치찌개오랜만에 동생이랑 즐거운시간  시간 전  오랜만에 동생이랑 즐거운시간 어머 맛집 사당맛집 곱창 힘들다 담날 해장 김치찌개 ,sadness
153,     같이 일하는 책임님 두 분께 좋은 소식을 전할 수 있어서 기뻣음   다음에도 팀 구성원들과 함께 일하고 싶다는 문항에     떳다길래 또 놀랐움 우리팀 사이 좋은걸로  다행 그 중심에는 나 소리 아 은율의 낭만적 일상 ੭ᴗ੭ 달 전       같이 일하는 책임님 두 분께 좋은 소식을 전할 수 있어서 기뻣음   다음에도 팀 구성원들과 함께 일하고 싶다는 문항에     떳다길래 또 놀랐움 우리팀 사이 좋은걸로  다행 그 중심에는 나 소리 아 ,joy
154, 좀 나와주겠니너의 똥간 치우잖아고양이cat페르시안클래식청소모래갈이힘들다자동화장실 갖고싶다 애묘잘생긴여름장모휴무미묘냥 catstagram catlover catlife 좀 나와주겠니너의 똥간 치우잖 시간 전   좀 나와주겠니너의 똥간 치우잖아고양이 cat 페르시안 클래식 청소 모래갈이 힘들다 자동 화장실 갖고싶다   애묘 잘생긴 여름 장모 휴무 미묘냥 catstagram catlover catlife ,sadness
155,문득 의문이 생겼다 왜 난 죽겠다고 말만 하고 지금껏 어쨌든간에 살아있는걸까 왜 난 살아있는것도 제대로 못하면서 죽음또한 미뤄두는걸까 세상을 이겨낼 힘도 세상을 포기할 힘도 없는 그저 그런 무력한 날들   ,sadness
156,동기  선물 요즘들어 스트레스를 많이 받고 있는 동기와 같이 즐거운 시간을 보냈습니다 술도 좋아하지 않는 친구가 술 먹고 싶다해서 같이 술도 먹고 고민도 들어주고 의미있는 시간을 보냈네요 서로 잘 되었으면 하는 바램과 올해 한 해를 같이 어떻게 마무리할지 서로 공유하면서 좋은 시간을 보냈습니다 늦은 시간까지 있지는 못했지만 맛있는 음식들과 하이볼 너무 맛있고 너무 좋네요 주변에 참 좋은 사람들이 많고 주변에 있는 사람들이 잘되고 성장하는 모습을 보면서 기분이 너무 좋습니다 항상 감사하며 겸손하게 일하겠습니다 그리고 선물 주신 모든 분께 감사합니다 건강 잘 챙기면서 일할께요 다음주도 감사한 마음으로 달려보겠습니다 일류는 많지만 정점은 하나다 성공의 정점 현명한 와이즈 화이팅  일,joy
157,인터넷에서 PPT 템플릿 다운 받기는 싫고 파워포인트 사용할 줄은 모르고한눈에 들어갈 수 있게만 만들자 어설픈 티가 나는게 매력이지 라는 생각으로 마우스 광클로 조잡하게 만든 PPT와 발표가 예상외로 호평을 받아서 뿌듯하다스포츠행정과정책배드민턴발표평가후배들한테혹평받을까봐두려웠음경희대인터넷에서 PPT 템플릿 다운 받기는  년 전   인터넷에서 PPT 템플릿 다운 받기는 싫고 파워포인트 사용할 줄은 모르고한눈에 들어갈 수 있게만 만들자 어설픈 티가 나는게 매력이지 라는 생각으로 마우스 광클로 조잡하게 만든 PPT와 발표가 예상외로 호평을 받아서 뿌듯하다스포츠행정과정책 배드민턴 발표 평가 후배들한테 혹평받을까봐 두려웠음 경희대 ,fear
158,작년에 장애로 인정이 되었다면 승희가 원하는 중학교에서 거부당하는 일이 없었을텐데 교장선생님이 참 적극적으로도 날 피하고 거부했다나쁜인간 어차피 우리 아이들은 해당사항이 없구나 다행히 진주교육청에선 제희를 특교자로 인정해주었다,anger
159,스틱형 전자담배 일회용 형태인 몬스터 베이퍼 바   신박했당스틱형 전자담배를 찾는 사람들이 있다면   신박한 혜자템일 emtz 요건 미니스톱에서 판매하고 근데 몬베바는 그럴 필요가  도 없으니까   신박했음  그냥 여기 안에 모두 다 들어가 있기 베이핑 이즈 마이 라이프 달 전  스틱형 전자담배 일회용 형태인 몬스터 베이퍼 바   신박했당스틱형 전자담배를 찾는 사람들이 있다면   신박한 혜자템일 emtz 요건 미니스톱에서 판매하고 근데 몬베바는 그럴 필요가  도 없으니까   신박했음  그냥 여기 안에 모두 다 들어가 있기 ,surprise
